Elements,Instructions,Cycles,IPC,LLC_misses,lat_ns
4715000000,0,0,0,0,0
4720000000,0,0,0,0,0
4725000000,0,0,0,0,0
4730000000,0,0,0,0,0
4735000000,0,0,0,0,0
4740000000,0,0,0,0,0
4745000000,0,0,0,0,0
4750000000,0,0,0,0,0
4755000000,0,0,0,0,0
4760000000,0,0,0,0,0
4765000000,0,0,0,0,0
4770000000,0,0,0,0,0
4775000000,0,0,0,0,0
4780000000,0,0,0,0,0
4785000000,0,0,0,0,0
4790000000,0,0,0,0,0
4795000000,0,0,0,0,0
4800000000,0,0,0,0,0
4805000000,0,0,0,0,0
4810000000,0,0,0,0,0
4815000000,0,0,0,0,0
4820000000,0,0,0,0,0
4825000000,0,0,0,0,0
4830000000,0,0,0,0,0
4835000000,0,0,0,0,0
4840000000,0,0,0,0,0
4845000000,0,0,0,0,0
4850000000,0,0,0,0,0
4855000000,0,0,0,0,0
4860000000,0,0,0,0,0
4865000000,0,0,0,0,0
4870000000,0,0,0,0,0
4875000000,0,0,0,0,0
4880000000,0,0,0,0,0
4885000000,0,0,0,0,0
4890000000,0,0,0,0,0
4895000000,0,0,0,0,0
4900000000,0,0,0,0,0
4905000000,0,0,0,0,0
4910000000,0,0,0,0,0
4915000000,0,0,0,0,0
4920000000,0,0,0,0,0
4925000000,0,0,0,0,0
4930000000,0,0,0,0,0
4935000000,0,0,0,0,0
4940000000,0,0,0,0,0
4945000000,0,0,0,0,0
4950000000,0,0,0,0,0
4955000000,0,0,0,0,0
4960000000,0,0,0,0,0
4965000000,0,0,0,0,0
4970000000,0,0,0,0,0
4975000000,0,0,0,0,0
4980000000,0,0,0,0,0
4985000000,0,0,0,0,0
4990000000,0,0,0,0,0
4995000000,0,0,0,0,0
5000000000,0,0,0,0,0
5005000000,0,0,0,0,0
5010000000,0,0,0,0,0
5015000000,0,0,0,0,0
5020000000,0,0,0,0,0
5025000000,0,0,0,0,0
5030000000,0,0,0,0,0
5035000000,0,0,0,0,0
5040000000,0,0,0,0,0
5045000000,0,0,0,0,0
5050000000,0,0,0,0,0
5055000000,0,0,0,0,0
5060000000,0,0,0,0,0
5065000000,0,0,0,0,0
5070000000,0,0,0,0,0
5075000000,0,0,0,0,0
5080000000,0,0,0,0,0
5085000000,0,0,0,0,0
5090000000,0,0,0,0,0
5095000000,0,0,0,0,0
5100000000,0,0,0,0,0
5105000000,0,0,0,0,0
5110000000,0,0,0,0,0
5115000000,0,0,0,0,0
5120000000,0,0,0,0,0
5125000000,0,0,0,0,0
5130000000,0,0,0,0,0
5135000000,0,0,0,0,0
5140000000,0,0,0,0,0
5145000000,0,0,0,0,0
5150000000,0,0,0,0,0
5155000000,0,0,0,0,0
5160000000,0,0,0,0,0
5165000000,0,0,0,0,0
5170000000,0,0,0,0,0
5175000000,0,0,0,0,0
5180000000,0,0,0,0,0
5185000000,0,0,0,0,0
5190000000,0,0,0,0,0
5195000000,0,0,0,0,0
5200000000,0,0,0,0,0
5205000000,0,0,0,0,0
5210000000,0,0,0,0,0
5215000000,0,0,0,0,0
5220000000,0,0,0,0,0
5225000000,0,0,0,0,0
5230000000,0,0,0,0,0
5235000000,0,0,0,0,0
5240000000,0,0,0,0,0
5245000000,0,0,0,0,0
5250000000,0,0,0,0,0
5255000000,0,0,0,0,0
5260000000,0,0,0,0,0
5265000000,0,0,0,0,0
5270000000,0,0,0,0,0
5275000000,0,0,0,0,0
5280000000,0,0,0,0,0
5285000000,0,0,0,0,0
5290000000,0,0,0,0,0
5295000000,0,0,0,0,0
5300000000,0,0,0,0,0
5305000000,0,0,0,0,0
5310000000,0,0,0,0,0
5315000000,0,0,0,0,0
5320000000,0,0,0,0,0
5325000000,0,0,0,0,0
5330000000,0,0,0,0,0
5335000000,0,0,0,0,0
5340000000,0,0,0,0,0
5345000000,0,0,0,0,0
5350000000,0,0,0,0,0
5355000000,0,0,0,0,0
5360000000,0,0,0,0,0
5365000000,0,0,0,0,0
5370000000,0,0,0,0,0
5375000000,0,0,0,0,0
5380000000,0,0,0,0,0
5385000000,0,0,0,0,0
5390000000,0,0,0,0,0
5395000000,0,0,0,0,0
5400000000,0,0,0,0,0
5405000000,0,0,0,0,0
5410000000,0,0,0,0,0
5415000000,0,0,0,0,0
5420000000,0,0,0,0,0
5425000000,0,0,0,0,0
5430000000,0,0,0,0,0
5435000000,0,0,0,0,0
5440000000,0,0,0,0,0
5445000000,0,0,0,0,0
5450000000,0,0,0,0,0
5455000000,0,0,0,0,0
5460000000,0,0,0,0,0
5465000000,0,0,0,0,0
5470000000,0,0,0,0,0
5475000000,0,0,0,0,0
5480000000,0,0,0,0,0
5485000000,0,0,0,0,0
5490000000,0,0,0,0,0
5495000000,0,0,0,0,0
5500000000,0,0,0,0,0
5505000000,0,0,0,0,0
5510000000,0,0,0,0,0
5515000000,0,0,0,0,0
5520000000,0,0,0,0,0
5525000000,0,0,0,0,0
5530000000,0,0,0,0,0
5535000000,0,0,0,0,0
5540000000,0,0,0,0,0
5545000000,0,0,0,0,0
5550000000,0,0,0,0,0
5555000000,0,0,0,0,0
5560000000,0,0,0,0,0
5565000000,0,0,0,0,0
5570000000,0,0,0,0,0
5575000000,0,0,0,0,0
5580000000,0,0,0,0,0
5585000000,0,0,0,0,0
5590000000,0,0,0,0,0
5595000000,0,0,0,0,0
5600000000,0,0,0,0,0
5605000000,0,0,0,0,0
5610000000,0,0,0,0,0
5615000000,0,0,0,0,0
5620000000,0,0,0,0,0
5625000000,0,0,0,0,0
5630000000,0,0,0,0,0
5635000000,0,0,0,0,0
5640000000,0,0,0,0,0
5645000000,0,0,0,0,0
5650000000,0,0,0,0,0
5655000000,0,0,0,0,0
5660000000,0,0,0,0,0
5665000000,0,0,0,0,0
5670000000,0,0,0,0,0
5675000000,0,0,0,0,0
5680000000,0,0,0,0,0
5685000000,0,0,0,0,0
5690000000,0,0,0,0,0
5695000000,0,0,0,0,0
5700000000,0,0,0,0,0
5705000000,0,0,0,0,0
5710000000,0,0,0,0,0
5715000000,0,0,0,0,0
5720000000,0,0,0,0,0
5725000000,0,0,0,0,0
5730000000,0,0,0,0,0
5735000000,0,0,0,0,0
5740000000,0,0,0,0,0
5745000000,0,0,0,0,0
5750000000,0,0,0,0,0
5755000000,0,0,0,0,0
5760000000,0,0,0,0,0
5765000000,0,0,0,0,0
5770000000,0,0,0,0,0
5775000000,0,0,0,0,0
5780000000,0,0,0,0,0
5785000000,0,0,0,0,0
5790000000,0,0,0,0,0
5795000000,0,0,0,0,0
5800000000,0,0,0,0,0
5805000000,0,0,0,0,0
5810000000,0,0,0,0,0
5815000000,0,0,0,0,0
5820000000,0,0,0,0,0
5825000000,0,0,0,0,0
5830000000,0,0,0,0,0
5835000000,0,0,0,0,0
5840000000,0,0,0,0,0
5845000000,0,0,0,0,0
5850000000,0,0,0,0,0
5855000000,0,0,0,0,0
5860000000,0,0,0,0,0
5865000000,0,0,0,0,0
5870000000,0,0,0,0,0
5875000000,0,0,0,0,0
5880000000,0,0,0,0,0
5885000000,0,0,0,0,0
5890000000,0,0,0,0,0
5895000000,0,0,0,0,0
5900000000,0,0,0,0,0
5905000000,0,0,0,0,0
5910000000,0,0,0,0,0
5915000000,0,0,0,0,0
5920000000,0,0,0,0,0
5925000000,0,0,0,0,0
5930000000,0,0,0,0,0
5935000000,0,0,0,0,0
5940000000,0,0,0,0,0
5945000000,0,0,0,0,0
5950000000,0,0,0,0,0
5955000000,0,0,0,0,0
5960000000,0,0,0,0,0
5965000000,0,0,0,0,0
5970000000,0,0,0,0,0
5975000000,0,0,0,0,0
5980000000,0,0,0,0,0
5985000000,0,0,0,0,0
5990000000,0,0,0,0,0
5995000000,0,0,0,0,0
6000000000,0,0,0,0,0
6005000000,0,0,0,0,0
6010000000,0,0,0,0,0
6015000000,0,0,0,0,0
6020000000,0,0,0,0,0
6025000000,0,0,0,0,0
6030000000,0,0,0,0,0
6035000000,0,0,0,0,0
6040000000,0,0,0,0,0
6045000000,0,0,0,0,0
6050000000,0,0,0,0,0
6055000000,0,0,0,0,0
6060000000,0,0,0,0,0
6065000000,0,0,0,0,0
6070000000,0,0,0,0,0
6075000000,0,0,0,0,0
6080000000,0,0,0,0,0
6085000000,0,0,0,0,0
6090000000,0,0,0,0,0
6095000000,0,0,0,0,0
6100000000,0,0,0,0,0
6105000000,0,0,0,0,0
6110000000,0,0,0,0,0
6115000000,0,0,0,0,0
6120000000,0,0,0,0,0
6125000000,0,0,0,0,0
6130000000,0,0,0,0,0
6135000000,0,0,0,0,0
6140000000,0,0,0,0,0
6145000000,0,0,0,0,0
6150000000,0,0,0,0,0
6155000000,0,0,0,0,0
6160000000,0,0,0,0,0
6165000000,0,0,0,0,0
6170000000,0,0,0,0,0
6175000000,0,0,0,0,0
6180000000,0,0,0,0,0
6185000000,0,0,0,0,0
6190000000,0,0,0,0,0
6195000000,0,0,0,0,0
6200000000,0,0,0,0,0
6205000000,0,0,0,0,0
6210000000,0,0,0,0,0
6215000000,0,0,0,0,0
6220000000,0,0,0,0,0
6225000000,0,0,0,0,0
6230000000,0,0,0,0,0
6235000000,0,0,0,0,0
6240000000,0,0,0,0,0
6245000000,0,0,0,0,0
6250000000,0,0,0,0,0
6255000000,0,0,0,0,0
6260000000,0,0,0,0,0
6265000000,0,0,0,0,0
6270000000,0,0,0,0,0
6275000000,0,0,0,0,0
6280000000,0,0,0,0,0
6285000000,0,0,0,0,0
6290000000,0,0,0,0,0
6295000000,0,0,0,0,0
6300000000,0,0,0,0,0
6305000000,0,0,0,0,0
6310000000,0,0,0,0,0
6315000000,0,0,0,0,0
6320000000,0,0,0,0,0
6325000000,0,0,0,0,0
6330000000,0,0,0,0,0
6335000000,0,0,0,0,0
6340000000,0,0,0,0,0
6345000000,0,0,0,0,0
6350000000,0,0,0,0,0
6355000000,0,0,0,0,0
6360000000,0,0,0,0,0
6365000000,0,0,0,0,0
6370000000,0,0,0,0,0
6375000000,0,0,0,0,0
6380000000,0,0,0,0,0
6385000000,0,0,0,0,0
6390000000,0,0,0,0,0
6395000000,0,0,0,0,0
6400000000,0,0,0,0,0
6405000000,0,0,0,0,0
6410000000,0,0,0,0,0
6415000000,0,0,0,0,0
6420000000,0,0,0,0,0
6425000000,0,0,0,0,0
6430000000,0,0,0,0,0
6435000000,0,0,0,0,0
6440000000,0,0,0,0,0
6445000000,0,0,0,0,0
6450000000,0,0,0,0,0
6455000000,0,0,0,0,0
6460000000,0,0,0,0,0
6465000000,0,0,0,0,0
6470000000,0,0,0,0,0
6475000000,0,0,0,0,0
6480000000,0,0,0,0,0
6485000000,0,0,0,0,0
6490000000,0,0,0,0,0
6495000000,0,0,0,0,0
6500000000,0,0,0,0,0
6505000000,0,0,0,0,0
6510000000,0,0,0,0,0
6515000000,0,0,0,0,0
6520000000,0,0,0,0,0
6525000000,0,0,0,0,0
6530000000,0,0,0,0,0
6535000000,0,0,0,0,0
6540000000,0,0,0,0,0
6545000000,0,0,0,0,0
6550000000,0,0,0,0,0
6555000000,0,0,0,0,0
6560000000,0,0,0,0,0
6565000000,0,0,0,0,0
6570000000,0,0,0,0,0
6575000000,0,0,0,0,0
6580000000,0,0,0,0,0
6585000000,0,0,0,0,0
6590000000,0,0,0,0,0
6595000000,0,0,0,0,0
6600000000,0,0,0,0,0
6605000000,0,0,0,0,0
6610000000,0,0,0,0,0
6615000000,0,0,0,0,0
6620000000,0,0,0,0,0
6625000000,0,0,0,0,0
6630000000,0,0,0,0,0
6635000000,0,0,0,0,0
6640000000,0,0,0,0,0
6645000000,0,0,0,0,0
6650000000,0,0,0,0,0
6655000000,0,0,0,0,0
6660000000,0,0,0,0,0
6665000000,0,0,0,0,0
6670000000,0,0,0,0,0
6675000000,0,0,0,0,0
6680000000,0,0,0,0,0
6685000000,0,0,0,0,0
6690000000,0,0,0,0,0
6695000000,0,0,0,0,0
6700000000,0,0,0,0,0
6705000000,0,0,0,0,0
6710000000,0,0,0,0,0
6715000000,0,0,0,0,0
6720000000,0,0,0,0,0
6725000000,0,0,0,0,0
6730000000,0,0,0,0,0
6735000000,0,0,0,0,0
6740000000,0,0,0,0,0
6745000000,0,0,0,0,0
6750000000,0,0,0,0,0
6755000000,0,0,0,0,0
6760000000,0,0,0,0,0
6765000000,0,0,0,0,0
6770000000,0,0,0,0,0
6775000000,0,0,0,0,0
6780000000,0,0,0,0,0
6785000000,0,0,0,0,0
6790000000,0,0,0,0,0
6795000000,0,0,0,0,0
6800000000,0,0,0,0,0
6805000000,0,0,0,0,0
6810000000,0,0,0,0,0
6815000000,0,0,0,0,0
6820000000,0,0,0,0,0
6825000000,0,0,0,0,0
6830000000,0,0,0,0,0
6835000000,0,0,0,0,0
6840000000,0,0,0,0,0
6845000000,0,0,0,0,0
6850000000,0,0,0,0,0
6855000000,0,0,0,0,0
6860000000,0,0,0,0,0
6865000000,0,0,0,0,0
6870000000,0,0,0,0,0
6875000000,0,0,0,0,0
6880000000,0,0,0,0,0
6885000000,0,0,0,0,0
6890000000,0,0,0,0,0
6895000000,0,0,0,0,0
6900000000,0,0,0,0,0
6905000000,0,0,0,0,0
6910000000,0,0,0,0,0
6915000000,0,0,0,0,0
6920000000,0,0,0,0,0
6925000000,0,0,0,0,0
6930000000,0,0,0,0,0
6935000000,0,0,0,0,0
6940000000,0,0,0,0,0
6945000000,0,0,0,0,0
6950000000,0,0,0,0,0
6955000000,0,0,0,0,0
6960000000,0,0,0,0,0
6965000000,0,0,0,0,0
6970000000,0,0,0,0,0
6975000000,0,0,0,0,0
6980000000,0,0,0,0,0
6985000000,0,0,0,0,0
6990000000,0,0,0,0,0
6995000000,0,0,0,0,0
7000000000,0,0,0,0,0
7005000000,0,0,0,0,0
7010000000,0,0,0,0,0
7015000000,0,0,0,0,0
7020000000,0,0,0,0,0
7025000000,0,0,0,0,0
7030000000,0,0,0,0,0
7035000000,0,0,0,0,0
7040000000,0,0,0,0,0
7045000000,0,0,0,0,0
7050000000,0,0,0,0,0
7055000000,0,0,0,0,0
7060000000,0,0,0,0,0
7065000000,0,0,0,0,0
7070000000,0,0,0,0,0
7075000000,0,0,0,0,0
7080000000,0,0,0,0,0
7085000000,0,0,0,0,0
7090000000,0,0,0,0,0
7095000000,0,0,0,0,0
7100000000,0,0,0,0,0
7105000000,0,0,0,0,0
7110000000,0,0,0,0,0
7115000000,0,0,0,0,0
7120000000,0,0,0,0,0
7125000000,0,0,0,0,0
7130000000,0,0,0,0,0
7135000000,0,0,0,0,0
7140000000,0,0,0,0,0
7145000000,0,0,0,0,0
7150000000,0,0,0,0,0
7155000000,0,0,0,0,0
7160000000,0,0,0,0,0
7165000000,0,0,0,0,0
7170000000,0,0,0,0,0
7175000000,0,0,0,0,0
7180000000,0,0,0,0,0
7185000000,0,0,0,0,0
7190000000,0,0,0,0,0
7195000000,0,0,0,0,0
7200000000,0,0,0,0,0
7205000000,0,0,0,0,0
7210000000,0,0,0,0,0
7215000000,0,0,0,0,0
7220000000,0,0,0,0,0
7225000000,0,0,0,0,0
7230000000,0,0,0,0,0
7235000000,0,0,0,0,0
7240000000,0,0,0,0,0
7245000000,0,0,0,0,0
7250000000,0,0,0,0,0
7255000000,0,0,0,0,0
7260000000,0,0,0,0,0
7265000000,0,0,0,0,0
7270000000,0,0,0,0,0
7275000000,0,0,0,0,0
7280000000,0,0,0,0,0
7285000000,0,0,0,0,0
7290000000,0,0,0,0,0
7295000000,0,0,0,0,0
7300000000,0,0,0,0,0
7305000000,0,0,0,0,0
7310000000,0,0,0,0,0
7315000000,0,0,0,0,0
7320000000,0,0,0,0,0
7325000000,0,0,0,0,0
7330000000,0,0,0,0,0
7335000000,0,0,0,0,0
7340000000,0,0,0,0,0
7345000000,0,0,0,0,0
7350000000,0,0,0,0,0
7355000000,0,0,0,0,0
7360000000,0,0,0,0,0
7365000000,0,0,0,0,0
7370000000,0,0,0,0,0
7375000000,0,0,0,0,0
7380000000,0,0,0,0,0
7385000000,0,0,0,0,0
7390000000,0,0,0,0,0
7395000000,0,0,0,0,0
7400000000,0,0,0,0,0
7405000000,0,0,0,0,0
7410000000,0,0,0,0,0
7415000000,0,0,0,0,0
7420000000,0,0,0,0,0
7425000000,0,0,0,0,0
7430000000,0,0,0,0,0
7435000000,0,0,0,0,0
7440000000,0,0,0,0,0
7445000000,0,0,0,0,0
7450000000,0,0,0,0,0
7455000000,0,0,0,0,0
7460000000,0,0,0,0,0
7465000000,0,0,0,0,0
7470000000,0,0,0,0,0
7475000000,0,0,0,0,0
7480000000,0,0,0,0,0
7485000000,0,0,0,0,0
7490000000,0,0,0,0,0
7495000000,0,0,0,0,0
7500000000,0,0,0,0,0
7505000000,0,0,0,0,0
7510000000,0,0,0,0,0
7515000000,0,0,0,0,0
7520000000,0,0,0,0,0
7525000000,0,0,0,0,0
7530000000,0,0,0,0,0
7535000000,0,0,0,0,0
7540000000,0,0,0,0,0
7545000000,0,0,0,0,0
7550000000,0,0,0,0,0
7555000000,0,0,0,0,0
7560000000,0,0,0,0,0
7565000000,0,0,0,0,0
7570000000,0,0,0,0,0
7575000000,0,0,0,0,0
7580000000,0,0,0,0,0
7585000000,0,0,0,0,0
7590000000,0,0,0,0,0
7595000000,0,0,0,0,0
7600000000,0,0,0,0,0
7605000000,0,0,0,0,0
7610000000,0,0,0,0,0
7615000000,0,0,0,0,0
7620000000,0,0,0,0,0
7625000000,0,0,0,0,0
7630000000,0,0,0,0,0
7635000000,0,0,0,0,0
7640000000,0,0,0,0,0
7645000000,0,0,0,0,0
7650000000,0,0,0,0,0
7655000000,0,0,0,0,0
7660000000,0,0,0,0,0
7665000000,0,0,0,0,0
7670000000,0,0,0,0,0
7675000000,0,0,0,0,0
7680000000,0,0,0,0,0
7685000000,0,0,0,0,0
7690000000,0,0,0,0,0
7695000000,0,0,0,0,0
7700000000,0,0,0,0,0
7705000000,0,0,0,0,0
7710000000,0,0,0,0,0
7715000000,0,0,0,0,0
7720000000,0,0,0,0,0
7725000000,0,0,0,0,0
7730000000,0,0,0,0,0
7735000000,0,0,0,0,0
7740000000,0,0,0,0,0
7745000000,0,0,0,0,0
7750000000,0,0,0,0,0
7755000000,0,0,0,0,0
7760000000,0,0,0,0,0
7765000000,0,0,0,0,0
7770000000,0,0,0,0,0
7775000000,0,0,0,0,0
7780000000,0,0,0,0,0
7785000000,0,0,0,0,0
7790000000,0,0,0,0,0
7795000000,0,0,0,0,0
7800000000,0,0,0,0,0
7805000000,0,0,0,0,0
7810000000,0,0,0,0,0
7815000000,0,0,0,0,0
7820000000,0,0,0,0,0
7825000000,0,0,0,0,0
7830000000,0,0,0,0,0
7835000000,0,0,0,0,0
7840000000,0,0,0,0,0
7845000000,0,0,0,0,0
7850000000,0,0,0,0,0
7855000000,0,0,0,0,0
7860000000,0,0,0,0,0
7865000000,0,0,0,0,0
7870000000,0,0,0,0,0
7875000000,0,0,0,0,0
7880000000,0,0,0,0,0
7885000000,0,0,0,0,0
7890000000,0,0,0,0,0
7895000000,0,0,0,0,0
7900000000,0,0,0,0,0
7905000000,0,0,0,0,0
7910000000,0,0,0,0,0
7915000000,0,0,0,0,0
7920000000,0,0,0,0,0
7925000000,0,0,0,0,0
7930000000,0,0,0,0,0
7935000000,0,0,0,0,0
7940000000,0,0,0,0,0
7945000000,0,0,0,0,0
7950000000,0,0,0,0,0
7955000000,0,0,0,0,0
7960000000,0,0,0,0,0
7965000000,0,0,0,0,0
7970000000,0,0,0,0,0
7975000000,0,0,0,0,0
7980000000,0,0,0,0,0
7985000000,0,0,0,0,0
7990000000,0,0,0,0,0
7995000000,0,0,0,0,0
8000000000,0,0,0,0,0
8005000000,0,0,0,0,0
8010000000,0,0,0,0,0
8015000000,0,0,0,0,0
8020000000,0,0,0,0,0
8025000000,0,0,0,0,0
8030000000,0,0,0,0,0
8035000000,0,0,0,0,0
8040000000,0,0,0,0,0
8045000000,0,0,0,0,0
8050000000,0,0,0,0,0
8055000000,0,0,0,0,0
8060000000,0,0,0,0,0
8065000000,0,0,0,0,0
8070000000,0,0,0,0,0
8075000000,0,0,0,0,0
8080000000,0,0,0,0,0
8085000000,0,0,0,0,0
8090000000,0,0,0,0,0
8095000000,0,0,0,0,0
8100000000,0,0,0,0,0
8105000000,0,0,0,0,0
8110000000,0,0,0,0,0
8115000000,0,0,0,0,0
8120000000,0,0,0,0,0
8125000000,0,0,0,0,0
8130000000,0,0,0,0,0
8135000000,0,0,0,0,0
8140000000,0,0,0,0,0
8145000000,0,0,0,0,0
8150000000,0,0,0,0,0
8155000000,0,0,0,0,0
8160000000,0,0,0,0,0
8165000000,0,0,0,0,0
8170000000,0,0,0,0,0
8175000000,0,0,0,0,0
8180000000,0,0,0,0,0
8185000000,0,0,0,0,0
8190000000,0,0,0,0,0
8195000000,0,0,0,0,0
8200000000,0,0,0,0,0
8205000000,0,0,0,0,0
8210000000,0,0,0,0,0
8215000000,0,0,0,0,0
8220000000,0,0,0,0,0
8225000000,0,0,0,0,0
8230000000,0,0,0,0,0
8235000000,0,0,0,0,0
8240000000,0,0,0,0,0
8245000000,0,0,0,0,0
8250000000,0,0,0,0,0
8255000000,0,0,0,0,0
8260000000,0,0,0,0,0
8265000000,0,0,0,0,0
8270000000,0,0,0,0,0
8275000000,0,0,0,0,0
8280000000,0,0,0,0,0
8285000000,0,0,0,0,0
8290000000,0,0,0,0,0
8295000000,0,0,0,0,0
8300000000,0,0,0,0,0
8305000000,0,0,0,0,0
8310000000,0,0,0,0,0
8315000000,0,0,0,0,0
8320000000,0,0,0,0,0
8325000000,0,0,0,0,0
8330000000,0,0,0,0,0
8335000000,0,0,0,0,0
8340000000,0,0,0,0,0
8345000000,0,0,0,0,0
8350000000,0,0,0,0,0
8355000000,0,0,0,0,0
8360000000,0,0,0,0,0
8365000000,0,0,0,0,0
8370000000,0,0,0,0,0
8375000000,0,0,0,0,0
8380000000,0,0,0,0,0
8385000000,0,0,0,0,0
8390000000,0,0,0,0,0
8395000000,0,0,0,0,0
8400000000,0,0,0,0,0
8405000000,0,0,0,0,0
8410000000,0,0,0,0,0
8415000000,0,0,0,0,0
8420000000,0,0,0,0,0
8425000000,0,0,0,0,0
8430000000,0,0,0,0,0
8435000000,0,0,0,0,0
8440000000,0,0,0,0,0
8445000000,0,0,0,0,0
8450000000,0,0,0,0,0
8455000000,0,0,0,0,0
8460000000,0,0,0,0,0
8465000000,0,0,0,0,0
8470000000,0,0,0,0,0
8475000000,0,0,0,0,0
8480000000,0,0,0,0,0
8485000000,0,0,0,0,0
8490000000,0,0,0,0,0
8495000000,0,0,0,0,0
8500000000,0,0,0,0,0
8505000000,0,0,0,0,0
8510000000,0,0,0,0,0
8515000000,0,0,0,0,0
8520000000,0,0,0,0,0
8525000000,0,0,0,0,0
8530000000,0,0,0,0,0
8535000000,0,0,0,0,0
8540000000,0,0,0,0,0
8545000000,0,0,0,0,0
8550000000,0,0,0,0,0
8555000000,0,0,0,0,0
8560000000,0,0,0,0,0
8565000000,0,0,0,0,0
8570000000,0,0,0,0,0
8575000000,0,0,0,0,0
8580000000,0,0,0,0,0
8585000000,0,0,0,0,0
8590000000,0,0,0,0,0
8595000000,0,0,0,0,0
8600000000,0,0,0,0,0
8605000000,0,0,0,0,0
8610000000,0,0,0,0,0
8615000000,0,0,0,0,0
8620000000,0,0,0,0,0
8625000000,0,0,0,0,0
8630000000,0,0,0,0,0
8635000000,0,0,0,0,0
8640000000,0,0,0,0,0
8645000000,0,0,0,0,0
8650000000,0,0,0,0,0
8655000000,0,0,0,0,0
8660000000,0,0,0,0,0
8665000000,0,0,0,0,0
8670000000,0,0,0,0,0
8675000000,0,0,0,0,0
8680000000,0,0,0,0,0
8685000000,0,0,0,0,0
8690000000,0,0,0,0,0
8695000000,0,0,0,0,0
8700000000,0,0,0,0,0
8705000000,0,0,0,0,0
8710000000,0,0,0,0,0
8715000000,0,0,0,0,0
8720000000,0,0,0,0,0
8725000000,0,0,0,0,0
8730000000,0,0,0,0,0
8735000000,0,0,0,0,0
8740000000,0,0,0,0,0
8745000000,0,0,0,0,0
8750000000,0,0,0,0,0
8755000000,0,0,0,0,0
8760000000,0,0,0,0,0
8765000000,0,0,0,0,0
8770000000,0,0,0,0,0
8775000000,0,0,0,0,0
8780000000,0,0,0,0,0
8785000000,0,0,0,0,0
8790000000,0,0,0,0,0
8795000000,0,0,0,0,0
8800000000,0,0,0,0,0
8805000000,0,0,0,0,0
8810000000,0,0,0,0,0
8815000000,0,0,0,0,0
8820000000,0,0,0,0,0
8825000000,0,0,0,0,0
8830000000,0,0,0,0,0
8835000000,0,0,0,0,0
8840000000,0,0,0,0,0
8845000000,0,0,0,0,0
8850000000,0,0,0,0,0
8855000000,0,0,0,0,0
8860000000,0,0,0,0,0
8865000000,0,0,0,0,0
8870000000,0,0,0,0,0
8875000000,0,0,0,0,0
8880000000,0,0,0,0,0
8885000000,0,0,0,0,0
8890000000,0,0,0,0,0
8895000000,0,0,0,0,0
8900000000,0,0,0,0,0
8905000000,0,0,0,0,0
8910000000,0,0,0,0,0
8915000000,0,0,0,0,0
8920000000,0,0,0,0,0
8925000000,0,0,0,0,0
8930000000,0,0,0,0,0
8935000000,0,0,0,0,0
8940000000,0,0,0,0,0
8945000000,0,0,0,0,0
8950000000,0,0,0,0,0
8955000000,0,0,0,0,0
8960000000,0,0,0,0,0
8965000000,0,0,0,0,0
8970000000,0,0,0,0,0
8975000000,0,0,0,0,0
8980000000,0,0,0,0,0
8985000000,0,0,0,0,0
8990000000,0,0,0,0,0
8995000000,0,0,0,0,0
9000000000,0,0,0,0,0
9005000000,0,0,0,0,0
9010000000,0,0,0,0,0
9015000000,0,0,0,0,0
9020000000,0,0,0,0,0
9025000000,0,0,0,0,0
9030000000,0,0,0,0,0
9035000000,0,0,0,0,0
9040000000,0,0,0,0,0
9045000000,0,0,0,0,0
9050000000,0,0,0,0,0
9055000000,0,0,0,0,0
9060000000,0,0,0,0,0
9065000000,0,0,0,0,0
9070000000,0,0,0,0,0
9075000000,0,0,0,0,0
9080000000,0,0,0,0,0
9085000000,0,0,0,0,0
9090000000,0,0,0,0,0
9095000000,0,0,0,0,0
9100000000,0,0,0,0,0
9105000000,0,0,0,0,0
9110000000,0,0,0,0,0
9115000000,0,0,0,0,0
9120000000,0,0,0,0,0
9125000000,0,0,0,0,0
9130000000,0,0,0,0,0
9135000000,0,0,0,0,0
9140000000,0,0,0,0,0
9145000000,0,0,0,0,0
9150000000,0,0,0,0,0
9155000000,0,0,0,0,0
9160000000,0,0,0,0,0
9165000000,0,0,0,0,0
9170000000,0,0,0,0,0
9175000000,0,0,0,0,0
9180000000,0,0,0,0,0
9185000000,0,0,0,0,0
9190000000,0,0,0,0,0
9195000000,0,0,0,0,0
9200000000,0,0,0,0,0
9205000000,0,0,0,0,0
9210000000,0,0,0,0,0
9215000000,0,0,0,0,0
9220000000,0,0,0,0,0
9225000000,0,0,0,0,0
9230000000,0,0,0,0,0
9235000000,0,0,0,0,0
9240000000,0,0,0,0,0
9245000000,0,0,0,0,0
9250000000,0,0,0,0,0
9255000000,0,0,0,0,0
9260000000,0,0,0,0,0
9265000000,0,0,0,0,0
9270000000,0,0,0,0,0
9275000000,0,0,0,0,0
9280000000,0,0,0,0,0
9285000000,0,0,0,0,0
9290000000,0,0,0,0,0
9295000000,0,0,0,0,0
9300000000,0,0,0,0,0
9305000000,0,0,0,0,0
9310000000,0,0,0,0,0
9315000000,0,0,0,0,0
9320000000,0,0,0,0,0
9325000000,0,0,0,0,0
9330000000,0,0,0,0,0
9335000000,0,0,0,0,0
9340000000,0,0,0,0,0
9345000000,0,0,0,0,0
9350000000,0,0,0,0,0
9355000000,0,0,0,0,0
9360000000,0,0,0,0,0
9365000000,0,0,0,0,0
